live_id,started,end,subject,fee,taken,comment_count,score,message_count,user_id,auth_description,status,short_name,live_num,available_num,great_num,answer_count,articles_count,columns_count,favorite_count,favorited_count,follower_count,following_columns_count,following_count,following_favlists_count,following_question_count,following_topic_count,gender,hosted_live_count,logs_count,marked_answers_count,participated_live_count,pins_count,question_count,thanked_count,user_type,voteup_count,business_name,diploma,school,location
8.57E+17,1496991314,1497802192,黑泽明分析：3. 《罗生门》作者性的来源,69,141,52,5,405,18cf8afad0e11bdddea86aaee0f765cd,主讲人已通过实名认证。,ended,艺术,595,590,584,34,1,1,5,4541,7354,5,104,0,77,7,1,14,0,6,27,71,0,1303,people,5262,高等教育,0,巴黎·索邦大学,北京
8.49E+17,1495172422,1496505202,黑泽明分析：1. 《罗生门》光与色彩的运用,49,378,109,4.95,428,18cf8afad0e11bdddea86aaee0f765cd,主讲人已通过实名认证。,ended,艺术,595,590,584,34,1,1,5,4541,7354,5,104,0,77,7,1,14,0,6,27,71,0,1303,people,5262,高等教育,0,巴黎·索邦大学,北京
8.69E+17,1500000928,1501334671,超女英国赛区评委：一小时教你成为麦霸,49,1563,81,4.67,0,e7b17a525b9acf3ba93fea29b426394f,主讲人已通过实名认证。,ended,音影游,597,585,580,453,15,1,0,19666,90976,16,309,1,545,102,1,16,85,5,29,57,11,20290,people,133025,,,北京大学,汉堡
7.46E+17,1470638282,1471181055,绝代妖姬：歌剧史上的奇迹,16,113,6,4.67,74,e7b17a525b9acf3ba93fea29b426394f,主讲人已通过实名认证。,ended,音影游,597,585,580,453,15,1,0,19666,90976,16,309,1,545,102,1,16,85,5,29,57,11,20290,people,133025,,,北京大学,汉堡
7.42E+17,1469676416,1470144954,出国学音乐，「我」适合吗？,49,181,21,4.76,60,e7b17a525b9acf3ba93fea29b426394f,主讲人已通过实名认证。,ended,音影游,597,585,580,453,15,1,0,19666,90976,16,309,1,545,102,1,16,85,5,29,57,11,20290,people,133025,,,北京大学,汉堡
7.39E+17,1468989453,1469368314,伦敦姑娘教你伦敦腔,39,363,10,3.7,94,e7b17a525b9acf3ba93fea29b426394f,主讲人已通过实名认证。,ended,教育,2329,2310,2282,453,15,1,0,19666,90976,16,309,1,545,102,1,16,85,5,29,57,11,20290,people,133025,,,北京大学,汉堡
8.21E+17,1488424655,1488899125,妳所不知道的古尔德杰作,49,64,12,4.75,59,6bec872206d9884cd9535841b6a1f510,主讲人已通过实名认证。,ended,音影游,597,585,580,3752,1276,2,0,60974,408757,85,658,2,12516,283,0,14,7107,42,3,1795,1021,33168,people,202723,,,,
7.90E+17,1481191761,1485271091,波哥雷利奇全解析之六：最后的舞蹈,49,31,0,0,36,6bec872206d9884cd9535841b6a1f510,主讲人已通过实名认证。,ended,音影游,597,585,580,3752,1276,2,0,60974,408757,85,658,2,12516,283,0,14,7107,42,3,1795,1021,33168,people,202723,,,,
7.90E+17,1481191597,1484666993,波哥雷利奇全解析之五：「你就像巴洛克。」,49,32,3,0,62,6bec872206d9884cd9535841b6a1f510,主讲人已通过实名认证。,ended,音影游,597,585,580,3752,1276,2,0,60974,408757,85,658,2,12516,283,0,14,7107,42,3,1795,1021,33168,people,202723,,,,
7.90E+17,1481191372,1484061619,波哥雷利奇全解析之四：终究悲哀的熟成之路,49,36,3,0,45,6bec872206d9884cd9535841b6a1f510,主讲人已通过实名认证。,ended,音影游,597,585,580,3752,1276,2,0,60974,408757,85,658,2,12516,283,0,14,7107,42,3,1795,1021,33168,people,202723,,,,
7.90E+17,1481191147,1483456783,波哥雷利奇全解析之三：「露出野兽的牙齿！」,49,34,1,0,51,6bec872206d9884cd9535841b6a1f510,主讲人已通过实名认证。,ended,音影游,597,585,580,3752,1276,2,0,60974,408757,85,658,2,12516,283,0,14,7107,42,3,1795,1021,33168,people,202723,,,,
7.90E+17,1481190642,1482854007,波哥雷利奇全解析之二：梦幻般的芬芳,49,47,5,4.6,57,6bec872206d9884cd9535841b6a1f510,主讲人已通过实名认证。,ended,音影游,597,585,580,3752,1276,2,0,60974,408757,85,658,2,12516,283,0,14,7107,42,3,1795,1021,33168,people,202723,,,,
8.87E+17,1504237072,1506262345,当我被影（洗）响（脑）时，我的大脑发生了什么,19.99,328,60,4.32,68,3ce20d45abc6b72eaf97f7970f3acc18,主讲人已通过实名认证。,ended,心理学,313,303,291,42,7,0,2,3089,11613,12,135,3,134,12,0,4,45,9,22,33,5,913,people,3555,,0,布朗大学 (Brown University),美国
7.57E+17,1473317208,1474170845,学新闻传播，该出国读书吗？,19,844,70,4.36,58,f950c476fce87705539e3f9dc7d87e28,主讲人已通过实名认证。,ended,职业,1915,1894,1858,125,81,5,0,46893,48185,10,183,0,147,50,1,7,98,6,14,60,7,6471,people,61493,高等教育,0,宾夕法尼亚大学 (University of Pennsylvania),费城
7.39E+17,1469073353,1469888871,看脸的科学第二集,19.9,354,24,2.92,60,bcc80deb11cdfe9193a673236d55f194,主讲人已通过实名认证。,ended,科学技术,675,664,662,225,48,4,5,28101,52970,22,240,0,855,52,1,8,89,67,8,298,3,8992,people,35622,科研,0,南洋理工大学（Nanyang Technological University）,新加坡
9.77E+17,1525778994,1527947147,提升62分！考研数学变140+,9.99,791,161,4.84,108,1971fa23c47acc61114c4482f2829e42,主讲人已通过实名认证。,ended,教育,2329,2310,2282,75,2,0,6,28370,8596,1,39,1,125,12,1,2,14,0,5,0,1,4277,people,12273,,0,浙江大学,杭州
8.58E+17,1497237460,1499523598,考研规划及心态调节,19.99,696,121,4.73,209,1971fa23c47acc61114c4482f2829e42,主讲人已通过实名认证。,ended,教育,2329,2310,2282,75,2,0,6,28370,8596,1,39,1,125,12,1,2,14,0,5,0,1,4277,people,12273,,0,浙江大学,杭州
8.78E+17,1502183553,1503842821,普通本科如何高分考取985,9.99,813,150,4.69,86,ef06c849c4e88df7321eaced05232742,主讲人已通过实名认证。,ended,教育,2329,2310,2282,0,0,0,14,20035,2650,0,45,0,3,21,0,1,0,0,1,0,0,0,people,0,,,,
9.11E+17,1510039808,1512050218,二本、三本应届生如何进入顶级大公司？,9.99,5307,494,4.26,103,19801988d2518c25d5470b4e0ade347e,主讲人已通过实名认证。,ended,职业,1915,1894,1858,290,35,2,2,94624,32493,11,871,8,604,40,1,3,90,2,12,152,11,37507,people,177597,广告,,传媒大学,云深不知处
8.58E+17,1497238944,1498918004,广告与营销行业入门指南,9.99,1382,131,4.14,78,19801988d2518c25d5470b4e0ade347e,主讲人已通过实名认证。,ended,商业,532,520,512,290,35,2,2,94624,32493,11,871,8,604,40,1,3,90,2,12,152,11,37507,people,177597,广告,,传媒大学,云深不知处
9.01E+17,1507707266,1509109968,投资房产还是一个好的选择吗？,19.9,1219,228,4.56,48,3e5832239c668c380d8e4a9f47f293ce,,ended,金融经济,909,891,874,0,0,0,0,0,1078,0,0,0,0,6,-1,1,0,0,0,0,0,0,people,0,,,,
8.66E+17,1499319823,1501251526,建构未来品牌传播的知识体系,19.99,228,25,4.76,68,fced58a04ee8efb78d8c8fb6b3d3915a,主讲人已通过实名认证。,ended,商业,532,520,512,416,6,1,22,16869,5579,10,69,1,577,50,-1,2,72,0,7,30,15,6390,people,39218,高等教育,,中国传媒大学博士,杭州
8.83E+17,1503304087,1506005896,下一个短视频流行趋势？这一次从头了解 Vlog ！,19.9,2122,211,4.43,131,bdbaca7c5a816bd9449a0485c57018bf,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,62,72,2,4,489,4471,21,101,0,251,17,1,1,103,1,10,9,20,220,people,2241,互联网,,,上海
8.80E+17,1502699237,1504364037,解读广告学习、考研与就业,19.99,98,20,4.55,59,fced58a04ee8efb78d8c8fb6b3d3915a,主讲人已通过实名认证。,ended,教育,2329,2310,2282,416,6,1,22,16869,5579,10,69,1,577,50,-1,2,72,0,7,30,15,6390,people,39218,高等教育,,中国传媒大学博士,杭州
8.96E+17,1506492984,1508245275,广告学专业的正确打开方式,19.99,135,35,4.71,35,adbb10ef95afedf93f18d17996442b79,主讲人已通过实名认证。,ended,教育,2329,2310,2282,45,31,1,0,1115,1125,0,15,0,45,4,1,1,0,0,0,7,0,104,people,923,高等教育,0,广院,（北京｜昆明）双城记
8.25E+17,1489384608,1490705846,用橡皮章 DIY 你的生活,9.99,128,30,4.53,142,be01b608a1cc6a7d411861237381d9dc,,ended,生活方式,1092,1066,1063,21,2,0,2,5300,2396,1,73,0,68,28,0,1,2,0,0,12,0,1790,people,10356,,,,
9.67E+17,1523426740,1524837615,如何用手机拍出精彩的 Vlog？,29,554,24,4.75,9,3ad78983c40d38fe811f9807e2ee2665,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,71,33,4,2,197999,75881,3,16,0,83,22,1,3,3,4,7,94,1,15838,people,85723,创意艺术,0,华东理工大学,上海市
8.23E+17,1488951351,1490882649,睡眠追踪的正确打开方式,9.99,570,41,4.2,161,a5418bc17803bb6178f72cdf0f578ce9,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,69,13,1,2,256899,74237,1,196,0,80,14,1,4,198,33,19,3,7,49928,people,104442,,,清华大学,北京
1.03E+18,1538122632,1540225852,如何锻炼临场反应，化解尴尬,9.9,982,35,4.54,93,cc8e94858780276a679cf6dcf167649c,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,57,1,0,0,8101,20902,0,2,0,78,12,1,7,2,1,1,40,0,4454,people,37387,,,清华大学新闻与传播学院,
9.01E+17,1507520312,1509284732,如何靠“嘴”讨人喜欢,19.99,243,30,4,44,cc8e94858780276a679cf6dcf167649c,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,57,1,0,0,8101,20902,0,2,0,78,12,1,7,2,1,1,40,0,4454,people,37387,,,清华大学新闻与传播学院,
8.67E+17,1499423580,1500732763,听相声学知识，做有趣文化人,19.99,103,17,4.82,56,cc8e94858780276a679cf6dcf167649c,主讲人已通过实名认证。,ended,艺术,595,590,584,57,1,0,0,8101,20902,0,2,0,78,12,1,7,2,1,1,40,0,4454,people,37387,,,清华大学新闻与传播学院,
8.51E+17,1495778948,1497794952,不想做本专业，大学怎么过？,19.99,42,3,0,21,cc8e94858780276a679cf6dcf167649c,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,57,1,0,0,8101,20902,0,2,0,78,12,1,7,2,1,1,40,0,4454,people,37387,,,清华大学新闻与传播学院,
8.29E+17,1490325024,1491625439,如何进入演艺圈？,19,1893,331,4.62,158,b8ce6df6037ca753ef821a6a44937a6c,主讲人已通过实名认证。,ended,音影游,597,585,580,29,4,0,3,12442,24328,14,48,12,313,82,0,1,25,0,2,280,2,3458,people,20279,,,,胭脂胡同
7.26E+17,1465889058,1466083800,竞技麻将高手养成计划,19.99,178,11,4,60,24306fcdd3e438c6e141b129ccd79154,主讲人已通过实名认证。,ended,体育,245,226,243,302,21,2,6,46000,16741,25,321,0,350,139,1,1,6318,23,14,0,8,17237,people,102904,体育健身,0,北京大学,北京
9.19E+17,1511926222,1514036285,漫画编剧的养成手册,9.99,324,80,4.74,124,caaba4453ba7bf7da942220f2586d7bd,主讲人已通过实名认证。,ended,音影游,597,585,580,431,5,1,3,7222,9958,110,869,6,708,489,1,4,53,2,47,100,11,6488,people,57758,创意艺术,,杂家,南京
8.05E+17,1484750953,1485766585,如何给父母测量和解读血压？,9.99,495,50,4.54,348,b61720ed048e7dba8b59cb98a1435dfe,主讲人已通过实名认证。,ended,医学健康,422,416,415,363,41,2,12,82156,126612,83,773,8,2090,2,1,2,1305,42,9,41,128,48623,people,312173,临床医疗,,,成都
8.18E+17,1487743770,1489328237,如何高效地通过跑步减肥,9.99,5672,662,4.47,235,f82acd1b4deddbe4e1f1750438f750a8,主讲人已通过实名认证。,ended,体育,245,226,243,313,98,1,0,359343,56625,2,23,0,401,16,1,10,0,6,2,1,0,47094,people,99516,高等教育,0,运动人体科学,南京
8.70E+17,1500280334,1501682448,精液发黄是什么病？怎么办？,9.99,27317,3906,4.5,128,7e8ca6a1f697eb8143a2107a4dd64ecf,主讲人已通过实名认证。,ended,医学健康,422,416,415,33,11,1,4,30602,132977,0,86,0,56,16,1,12,108,14,9,37,1,13373,people,50586,,0,哈佛大学 (Harvard University),波士顿
8.14E+17,1486969482,1488645078,低成本玩转高端连锁酒店指南,9.99,1394,172,4.55,201,369e8622660c530f17637f4ebc9c1fed,主讲人已通过实名认证。,ended,旅行,214,206,208,41,14,1,10,39529,17884,80,481,14,515,45,1,1,57,4,24,4,7,6961,people,19122,房地产,3,上海同济大学,上海
9.33E+17,1515135614,1516534622,雅思小白4.5-7.5的逆袭,29.99,484,108,4.44,175,19e1a70b5f994abb2ebc0195544d080e,主讲人已通过实名认证。,ended,教育,2329,2310,2282,23,0,0,6,10,326,2,10,0,0,6,0,1,0,0,2,0,0,2,people,5,互联网,,,北京
9.37E+17,1516182482,1518010229,十大传播学原理，助你成为社交达人,9.99,374,58,4.5,69,26479583514ba4e0838045eda742c18b,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,27,0,0,3,2855,9818,1,8,0,33,3,0,4,5,0,7,5,1,748,people,2291,,0,清华大学,北京
9.04E+17,1508311324,1510232718,互联网时代，个人品牌管理与你息息相关,9.99,28,3,0,58,26479583514ba4e0838045eda742c18b,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,27,0,0,3,2855,9818,1,8,0,33,3,0,4,5,0,7,5,1,748,people,2291,,0,清华大学,北京
8.66E+17,1499247563,1500695468,如何从 0 开始构建个人品牌？,9.99,156,12,4.17,87,38a3b5beed3d9bc33d91b4cc05be971b,主讲人已通过实名认证。,ended,职业,1915,1894,1858,24,1,0,12,347,496,1,16,0,29,11,0,5,0,0,25,17,0,69,people,202,,,,
8.71E+17,1500372123,1502201140,业余时间赚钱的6种策略,9.99,40495,5438,4.35,111,f33e4e299ef5fcc7d792adb333671cfa,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,877,184,1,7,66201,43806,3,24,0,895,15,1,23,44,9,18,7,8,9303,people,64588,计算机软件,,,西安
1.05E+18,1542303771,1543502539,「PC肌」锻炼与性功能和排尿,9.99,389,12,5,105,7e8ca6a1f697eb8143a2107a4dd64ecf,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,33,11,1,4,30602,132977,0,86,0,56,16,1,12,108,14,9,37,1,13373,people,50586,,0,哈佛大学 (Harvard University),波士顿
1.04E+18,1539675352,1540479943,大学生恋爱，如何正确处理「性」？,9.9,3169,126,4.75,144,7e8ca6a1f697eb8143a2107a4dd64ecf,主讲人已通过实名认证。,ended,医学健康,422,416,415,33,11,1,4,30602,132977,0,86,0,56,16,1,12,108,14,9,37,1,13373,people,50586,,0,哈佛大学 (Harvard University),波士顿
1.01E+18,1534115583,1534603994,5种常见性病的自我判断和诊疗,9.99,452,58,4.78,90,7e8ca6a1f697eb8143a2107a4dd64ecf,主讲人已通过实名认证。,ended,医学健康,422,416,415,33,11,1,4,30602,132977,0,86,0,56,16,1,12,108,14,9,37,1,13373,people,50586,,0,哈佛大学 (Harvard University),波士顿
9.90E+17,1528769392,1530198779,初次性生活的准备和事后功课,9.99,12273,1601,4.78,117,7e8ca6a1f697eb8143a2107a4dd64ecf,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,33,11,1,4,30602,132977,0,86,0,56,16,1,12,108,14,9,37,1,13373,people,50586,,0,哈佛大学 (Harvard University),波士顿
9.85E+17,1527643700,1528815567,阴囊潮湿和精索静脉曲张的诊疗,9.99,3424,432,4.72,103,7e8ca6a1f697eb8143a2107a4dd64ecf,主讲人已通过实名认证。,ended,医学健康,422,416,415,33,11,1,4,30602,132977,0,86,0,56,16,1,12,108,14,9,37,1,13373,people,50586,,0,哈佛大学 (Harvard University),波士顿
9.54E+17,1520328355,1521730126,自慰，这种性行为的误区和指南,9.99,86629,15631,4.61,142,7e8ca6a1f697eb8143a2107a4dd64ecf,主讲人已通过实名认证。,ended,医学健康,422,416,415,33,11,1,4,30602,132977,0,86,0,56,16,1,12,108,14,9,37,1,13373,people,50586,,0,哈佛大学 (Harvard University),波士顿
9.24E+17,1512960294,1513868412,早泄的诊断和治疗,19.99,21170,4183,4.69,108,7e8ca6a1f697eb8143a2107a4dd64ecf,主讲人已通过实名认证。,ended,医学健康,422,416,415,33,11,1,4,30602,132977,0,86,0,56,16,1,12,108,14,9,37,1,13373,people,50586,,0,哈佛大学 (Harvard University),波士顿
8.81E+17,1502783112,1504098606,「睾丸不适」怎么办？,9.99,3121,564,4.74,138,7e8ca6a1f697eb8143a2107a4dd64ecf,主讲人已通过实名认证。,ended,医学健康,422,416,415,33,11,1,4,30602,132977,0,86,0,56,16,1,12,108,14,9,37,1,13373,people,50586,,0,哈佛大学 (Harvard University),波士顿
9.29E+17,1514194270,1516109659,给孩子的性教育课 | 免费试听课,0,75858,2766,4.62,67,1cb11bdfbcd94fe75944208497e682c4,主讲人已通过实名认证。,ended,心理学,313,303,291,80,55,1,10,30384,16663,14,167,13,203,46,1,5,60,4,4,22,8,3405,people,35483,幼儿教育,0,江南大学,无锡
9.07E+17,1508923932,1510799764,为什么墨家思想更适合这个时代的发展,9.99,64,9,4.78,72,d6ad30796ecaebf6b41fae0fd3f90237,主讲人已通过实名认证。,ended,阅读写作,520,516,513,41,32,1,1,3250,2727,6,70,0,59,10,1,3,8,0,4,77,0,506,people,4684,教育,0,墨家,有时候在宋国，有时候在鲁国
8.96E+17,1506478674,1507818825,墨家的最后一天,49,12,1,0,65,d6ad30796ecaebf6b41fae0fd3f90237,主讲人已通过实名认证。,ended,阅读写作,520,516,513,41,32,1,1,3250,2727,6,70,0,59,10,1,3,8,0,4,77,0,506,people,4684,教育,0,墨家,有时候在宋国，有时候在鲁国
8.60E+17,1497937872,1498318034,争之道：强势文化与弱势文化,9.99,159,20,4.6,106,f7ea253f23f5055227fa6523337b1c02,主讲人已通过实名认证。,ended,阅读写作,520,516,513,5,0,0,0,10,362,0,5,0,5,5,-1,13,1,0,1,173,0,2,people,17,,,,
9.67E+17,1523414794,1524142841,UCLA 访问学者梳理的人工智能知识点,9.99,25,2,0,112,d197d28f1f63b30ce422e02610c3050d,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,24,29,0,1,19049,38762,3,489,31,2703,11,1,2,219,0,7,114,27,42,people,543,培训,,,
8.47E+17,1494826827,1495801251,老旧网站改造到云架构的实践,10.24,435,51,4.35,134,ec03b8e839a6fb763e1b8113455362db,主讲人已通过实名认证。,ended,科学技术,675,664,662,1141,10,1,11,15301,112710,12,237,0,1199,18,-1,2,163,3,7,446,14,11526,people,100261,,0,德州拉基尔大学（Garbage University of Dezhou）,
1.01E+18,1534487083,1535205918,人生真好玩,0,4891,40,4.03,0,ab9cef509268383249934838f6264759,,ended,生活方式,1092,1066,1063,52,62,1,0,10622,6425,1,10,0,48,32,0,2,0,0,0,0,0,1546,people,14805,互联网,,,魔都上海
8.30E+17,1490607730,1492003536,每个人都是 IP：如何设计自己的标签,9.9,81,4,0,51,8543aa9e48f9ba34f20072293fc57778,主讲人已通过实名认证。,ended,职业,1915,1894,1858,3,5,1,1,11,186,7,31,0,5,17,0,1,2,0,0,0,0,0,people,13,,0,工商管理硕士（MBA）,北京
9.45E+17,1517992984,1520431398,如何正确地穿戴内衣，让自己拥有曼妙身形？,19.9,657,103,4.72,165,a437cb344d1d75a7ad93960a4669f346,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,85,25,3,7,133996,56168,24,466,0,329,45,1,1,46,0,4,151,7,16824,people,66115,,,,广州市
1.00E+18,1531797309,1533049236,投资理财，如何在「行情低迷」时赚到钱？（免费）,0,10043,598,4.72,117,85e532ba617e014ff7b0c6681e5a0e18,主讲人已通过实名认证。,ended,金融经济,909,891,874,201,228,0,1,23423,57295,4,9,0,208,6,0,2,2,1,3,25,1,3324,people,23018,金融,,,北京
9.58E+17,1521108809,1523715232,教你播音呼吸法，从此说话不再累,9.99,786,82,4.6,70,644c2b2432061bd5b41847ee50494af0,主讲人已通过实名认证。,ended,教育,2329,2310,2282,0,0,0,0,0,2450,9,16,0,6,21,1,4,0,0,6,0,0,0,people,0,广播电视,,,
8.33E+17,1491363349,1493649480,一口标准普通话如何练成？,9.99,1053,131,4.37,81,644c2b2432061bd5b41847ee50494af0,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,0,0,0,0,0,2450,9,16,0,6,21,1,4,0,0,6,0,0,0,people,0,广播电视,,,
1.01E+18,1533534438,1535209571,轻松搞定两室两厅智能家居系统,19.99,179,34,4.79,136,34e832f5966d97d22a5deb3a5f474c5d,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,251,122,2,6,50647,9113,44,275,8,1087,152,1,3,38,5,0,5,5,5632,people,23583,非营利组织,0,中国矿业大学,山东泰安
9.40E+17,1516789779,1517663388,智能家居轻松入门,19.99,773,151,4.72,109,34e832f5966d97d22a5deb3a5f474c5d,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,251,122,2,6,50647,9113,44,275,8,1087,152,1,3,38,5,0,5,5,5632,people,23583,非营利组织,0,中国矿业大学,山东泰安
9.70E+17,1524021450,1525530708,银行人怎样向互联网金融科技转型,9.99,581,133,4.83,95,de34fe979d57dc954aff49d891c58c38,主讲人已通过实名认证。,ended,金融经济,909,891,874,123,2,0,1,9153,2677,25,80,0,1336,32,0,1,25,0,0,4,4,6052,people,45006,金融,,,上海
7.96E+17,1482476475,1483802684,闲聊费米悖论：地外生命在哪里？,19,489,99,4.75,139,14da08d5c964059350a6db9b4db22365,主讲人已通过实名认证。,ended,科学技术,675,664,662,186,26,1,7,23510,111062,52,150,0,860,37,1,8,323,48,71,150,4,12250,people,65296,科研,0,北京大学,北京
8.16E+17,1487225668,1488040414,合理营养，让健身事半功倍,29,514,78,4.71,130,766a01ad1019d2eaed395c1c4f95c9c2,,ended,体育,245,226,243,561,24,0,2,64383,91510,16,77,1,572,20,1,8,5,41,0,35,1,26378,people,135547,,,,
